#Header:polygon-version1.0
#ID LocationList Comment
#LineCount=119       
SPACEPORTAM_ARMADILLO1;N 33 06 25 W 106 54 23,N 33 03 50.85 W 106 45 47.17,N 32 56 25 W 106 42 28.07,N 32 50 02.29 W 106 45 09.46,N 32 46 25 W 106 54 23,N 32 49 21.74 W 107 02 29.07,N 32 56 25 W 107 06 17.93,N 33 03 12.19 W 107 02 50.48;HA for Armadillo launch from Spaceport America - SFC to FL 180 on NOTAM
W-497A_PATRICK_AFB#1_CAPEC_FALCON9;N 28 41 41 W 80 34 59,N 28 51 15.91 W 80 00 16.37,N 28 26 18.73 W 80 00 13.88,N 27 59 52.72 W 80 00 09.88,N 28 25 01 W 80 30 29,N 28 28 07.7 W 80 31 50.13,N 28 41 41 W 80 34 59;warning area for Falcon 9 launch from CapeC
W-497A_PATRICK_AFB_WHOLE_CAPEC_FALCON9;N 28 41 41 W 80 34 59,N 29 00 01 W 79 29 59,N 28 00 01 W 79 29 59,N 28 00 01 W 79 59 59,N 28 25 01 W 80 30 29,N 28 28 07.7 W 80 31 50.13,N 28 41 41 W 80 34 59;warning area for Falcon 9 launch from CapeC
CAPEC_FALCON9_TFR;N 28 51 16 W 80 42 19,N 29 07 30 W 80 30 00,N 29 04 31.8 W 80 20 01.2,N 29 00 29.4 W 80 13 22.2,N 28 56 47.4 W 80 09 28.2,N 28 51 02.21 W 80 06 05.62,N 28 44 48.6 W 80 02 52.8,N 28 40 22.8 W 80 02 03.6,N 28 30 03 W 80 03 03,N 28 19 57 W 80 08 35.4,N 28 13 30 W 80 16 00,N 28 25 01 W 80 30 29,N 28 25 01 W 80 37 59,N 28 25 01 W 80 41 44,N 28 31 21 W 80 43 49,N 28 38 01 W 80 47 01,N 28 49 10 W 80 50 44,N 28 51 16 W 80 47 14,N 28 51 16 W 80 42 19;TFR used for Falcon 9 launch from CapeC
CAPEC_FALCON91;N 28 35 00 W 80 37 00,N 28 47 00 W 80 31 00,N 30 36 00 W 78 30 00,N 33 18 50.67 W 75 11 00.62,N 33 17 31.24 W 75 09 43.99,N 28 33 00 W 80 20 00,N 28 26 00 W 80 21 00,N 28 30 00 W 80 33 00,N 28 32 00 W 80 36 00,N 28 35 00 W 80 37 00;Hazard Area for Falcon 9 launch from CapeC
CAPEC_FALCON92;N 28 40 00 W 80 34 00,N 28 47 00 W 80 31 00,N 31 52 00 W 77 00 00,N 31 42 00 W 77 00 00,N 28 33 00 W 80 20 00,N 28 26 00 W 80 21 00,N 28 28 00 W 80 28 00,N 28 40 00 W 80 34 00;Hazard Area for Falcon 9 launch from CapeC
CAPEC_FALCON93;N 33 54 00 W 75 19 00,N 35 38 00 W 73 32 00,N 36 46 00 W 70 42 00,N 36 41 00 W 70 36 00,N 34 44 00 W 72 20 00,N 32 42 00 W 74 31 00,N 33 17 31.24 W 75 09 43.99,N 33 18 50.67 W 75 11 00.62,N 33 38 00 W 75 32 00,N 33 54 00 W 75 19 00;Hazard Area for Falcon 9 launch from CapeC
CAPEC_FALCON94;N 33 38 26.88 W 75 30 27.24,N 33 54 26.88 W 75 17 27.24,N 35 38 26.88 W 73 30 27.24,N 35 59 26.88 W 72 37 27.24,N 35 05 26.88 W 72 37 27.24,N 33 20 26.88 W 75 10 27.24,N 33 38 26.88 W 75 30 27.24;Hazard Area for Falcon 9 launch from CapeC
R-2933_FALCON9;N 28 39 21 W 80 42 39,N 28 41 41 W 80 34 59,N 28 42 50.84 W 80 30 37.2,N 28 25 20.3 W 80 24 04.35,N 28 25 01 W 80 30 29,N 28 25 01 W 80 37 59,N 28 34 01 W 80 39 29,N 28 39 21 W 80 42 39;restricted area for Falcon 9 launch from CapeC
R-2934_FALCON9A;N 28 49 11 W 80 50 44,N 28 51 16 W 80 47 14,N 28 51 16 W 80 42 19,N 28 52 38.27 W 80 39 10.7,N 28 42 48.32 W 80 31 49.27,N 28 41 41 W 80 34 59,N 28 39 21 W 80 42 39,N 28 34 01 W 80 39 29,N 28 25 01 W 80 37 59,N 28 25 01 W 80 40 29,N 28 28 41 W 80 40 29,N 28 31 21 W 80 43 49,N 28 38 01 W 80 47 01,N 28 49 11 W 80 50 44;restricted area for Falcon 9 launch from CapeC
R-2934_FALCON9B;N 28 31 21 W 80 43 49,N 28 28 41 W 80 40 29,N 28 25 01 W 80 40 29,N 28 25 01 W 80 41 44;restricted area for Falcon 9 launch from CapeC
POKERFLAT_SOUNDINGROCKET_1;N 65 17 00 W 147 29 00,N 65 14 30.37 W 147 13 55.93,N 65 07 59.99 W 147 07 35.84,N 65 02 25.68 W 147 12 30.12,N 64 59 00 W 147 29 00,N 65 01 45.19 W 147 44 17.55,N 65 07 59.99 W 147 50 24.16,N 65 14 09.91 W 147 45 04.91;Hazard Area for Sounding Rocket - SFC-UNL - at Poker Flat Alaska
POKERFLAT_SOUNDINGROCKET_2;N 65 18 54.14 W 148 16 31.91,N 65 50 60 W 148 46 12.69,N 66 27 03.14 W 148 08 33.97,N 66 41 00 W 146 43 59.99,N 66 26 02.73 W 145 15 10.92,N 65 50 60 W 144 41 47.31,N 65 17 42.69 W 145 15 20.08,N 65 01 00 W 146 43 59.99;Hazard Area for Sounding Rocket - SFC-UNL - at Poker Flat Alaska
R-5107A_WSMR;N 32 19 30 W 106 34 02,N 32 19 30 W 106 23 49,N 32 14 33 W 106 23 46,N 32 12 17 W 106 24 17,N 32 08 51 W 106 30 01,N 32 08 40 W 106 34 02;WSMR restricted airspace used for sounding rockets - SFC to UNL - 2018 High
R-5107B_WSMR;N 33 44 45 W 106 04 02,N 32 50 00 W 106 04 02,N 32 36 00 W 106 06 02,N 32 24 60 W 106 06 02,N 32 23 18 W 106 07 05,N 32 24 48 W 106 09 02,N 32 19 30 W 106 20 38,N 32 19 30 W 106 39 32,N 33 13 00 W 106 52 02,N 33 49 45 W 106 45 22,N 33 49 30 W 106 16 32;WSMR restricted airspace used for sounding rockets - SFC to UNL - 2018 High
R-5107C_WSMR;N 34 17 00 W 106 04 02,N 33 44 45 W 106 04 02,N 33 49 30 W 106 16 32,N 33 49 45 W 106 45 22,N 34 15 45 W 106 40 32,N 34 17 00 W 106 12 02;WSMR restricted airspace used for sounding rockets - 9k to UNL - 2018 High
R-5107H_WSMR_SOUNDINGROCKET;N 34 17 00 W 106 04 02,N 33 52 30 W 106 04 02,N 33 52 30 W 106 25 12,N 33 49 45 W 106 25 12,N 33 49 45 W 106 45 22,N 34 15 45 W 106 40 32,N 34 17 00 W 106 12 02;WSMR restricted airspace used for sounding rockets - SFC to 9k - 2018 High
MINOTAUR_KODIAK1;N 56 25 00 W 149 26 00,N 57 15 00 W 151 19 00,N 57 18 00 W 151 27 00,N 57 19 00 W 151 27 00,N 57 20 00 W 151 26 00,N 57 21 00 W 151 25 00,N 57 27 00 W 151 56 00,N 57 30 00 W 152 05 00,N 57 29 00 W 152 17 00,N 57 26 00 W 152 25 00,N 57 21 00 W 152 25 00,N 57 16 00 W 152 23 00,N 56 59 00 W 151 56 00,N 56 59 00 W 151 54 00,N 57 00 00 W 151 52 00,N 57 01 00 W 151 51 00,N 56 58 00 W 151 44 00,N 56 07 00 W 149 57 00;Kodiak HA for Minotaur launch - SFC to UNL
MINOTAUR_KODIAK2;N 56 25 00 W 149 26 00,N 57 21 00 W 151 25 00,N 57 30 00 W 152 05 00,N 57 29 00 W 152 17 00,N 57 26 00 W 152 25 00,N 57 21 00 W 152 25 00,N 57 16 00 W 152 23 00,N 56 59 00 W 151 56 00;kodiak HA for Minotaur launch - SFC to FL600
MINOTAUR_KODIAK4;N 44 24 00 W 133 37 00,N 44 31 00 W 133 23 00,N 43 53 00 W 132 47 00,N 43 46 00 W 133 01 00;Kodiak HA for Minotaur launch - SFC to UNL
MINOTAUR_KODIAK3;N 46 29 00 W 135 19 00,N 45 44 00 W 134 26 60,N 45 34 00 W 134 45 00,N 46 19 00 W 135 37 00;Kodiak HA for Minotaur launch - SFC to UNL
R-2516;N 35 00 00 W 120 42 04,N 34 54 00 W 120 33 04,N 34 50 00 W 120 32 04,N 34 46 00 W 120 27 04,N 34 42 00 W 120 30 04,N 34 38 35 W 120 31 24,N 34 42 00 W 120 34 34,N 34 42 00 W 120 40 22;Restricted area for VAFB - UNL
R-2517;N 34 42 00 W 120 40 22,N 34 42 00 W 120 34 34,N 34 38 35 W 120 31 24,N 34 35 00 W 120 32 04,N 34 25 00 W 120 27 04,N 34 24 00 W 120 30 04;Restricted area for VAFB - UNL
R-2534A;N 34 38 35 W 120 31 24,N 34 35 45 W 120 28 14,N 34 36 20 W 120 27 24,N 34 30 00 W 120 15 34,N 34 25 10 W 120 15 34,N 34 24 40 W 120 19 14;Restricted area for VAFB - 500ft to UNL
R-2534B;N 34 38 35 W 120 31 24,N 34 24 40 W 120 19 14,N 34 25 00 W 120 27 04,N 34 35 00 W 120 32 04;Restricted area for VAFB - 500ft to UNL
W-532E;N 35 12 25 W 121 02 58,N 35 05 57 W 120 55 24,N 34 47 55 W 121 36 03,N 34 06 28 W 122 50 43,N 34 25 30 W 123 02 59,N 34 55 31 W 121 41 04;Warning area for VAFB - UNL
W-532S;N 35 05 57 W 120 55 24,N 34 56 08 W 120 43 56,N 34 23 54 W 120 30 04,N 33 47 10 W 122 38 23,N 34 06 28 W 122 50 43,N 34 47 55 W 121 36 03;Warning area for VAFB - UNL
W-289N;N 34 06 45 W 120 30 04,N 34 08 00 W 120 25 44,N 34 08 00 W 120 10 49,N 34 00 00 W 120 16 04,N 34 00 00 W 120 30 04;Warning area for VAFB - SFC to FL240
W-289E;N 34 05 30 W 119 13 03,N 34 02 15 W 119 04 23,N 33 54 00 W 119 06 31,N 34 03 09 W 119 24 19;Warning area for VAFB - SFC to UNL
W-289S;N 34 05 24 W 120 30 04,N 34 00 00 W 120 30 04,N 34 00 00 W 119 47 39,N 33 39 16 W 119 07 02,N 33 28 30 W 119 07 02,N 33 28 30 W 119 04 03,N 33 27 20 W 119 01 43,N 33 28 30 W 119 00 13,N 33 28 30 W 118 47 00,N 32 09 59 W 120 19 59,N 31 54 00 W 121 34 34,N 32 13 30 W 121 43 04,N 33 14 53 W 122 19 19;Warning area for VAFB - SFC to UNL
W-289W;N 34 03 09 W 119 24 19,N 33 54 00 W 119 06 31,N 33 52 03 W 119 07 02,N 33 39 16 W 119 07 02,N 34 00 00 W 119 47 39,N 34 00 00 W 119 37 10;Warning area for VAFB - SFC to UNL
W-537;N 34 05 00 W 120 30 00,N 34 24 00 W 120 30 04,N 33 47 10 W 122 38 23,N 33 14 53 W 122 19 19;Warning area for VAFB - SFC to UNL
VAFB_ATLAS1;N 34 25 00 W 120 37 00,N 34 26 00 W 120 39 00,N 34 38 00 W 120 36 00,N 34 38 00 W 120 34 00;Hazard Areas used for Atlas launch at VAFB - SFC to UNL - 2018 Medium
VAFB_ATLAS2;N 12 25 00 W 124 23 00,N 12 40 00 W 125 44 00,N 15 38 00 W 125 11 00,N 15 23 00 W 123 49 00;Warning Area for Atlas launch at VAFB - SFC to UNL - 2018 Medium
VAFB_FALCON9_2;N 31 33 00 W 119 34 00,N 28 48 00 W 119 10 00,N 28 09 00 W 120 00 00,N 23 00 00 W 120 05 00,N 26 22 00 W 121 04 00,N 30 07 00 W 121 19 00,N 31 33 00 W 121 13 00;Hazard Area used for Falcon 9 launch from VAFB - SFC to UNL
VAFB_FALCON9_1;N 34 45 00 W 121 00 00,N 34 45 00 W 120 34 00,N 32 36 00 W 119 47 00,N 31 33 00 W 119 34 00,N 31 33 00 W 121 13 00;Hazard Area used for Falcon 9 launch from VAFB - SFC to UNL
SPACEPORTGA_FALCON9_TFR;N 31 05 52.63 W 81 26 30.17,N 31 02 48.22 W 81 17 58.89,N 30 55 52.63 W 81 14 50.38,N 30 49 17.6 W 81 17 39.99,N 30 45 52.63 W 81 26 30.17,N 30 49 05.17 W 81 34 55.14,N 30 55 52.63 W 81 38 09.98,N 31 02 59.92 W 81 34 15.33;TFR for Falcon 9 launch from Spaceport Georgia
ELLINGTONFIELD_CONTLRECOVERY_CIRCLE;N 29 48 10.43 W 95 24 04.26,N 29 53 02.36 W 95 10 37.06,N 29 47 47.39 W 94 56 43.45,N 29 36 02.36 W 94 51 03.96,N 29 25 14.28 W 94 55 21.41,N 29 19 02.36 W 95 10 37.06,N 29 25 07.97 W 95 25 33.54,N 29 36 02.36 W 95 30 10.16,N 29 48 10.43 W 95 24 04.26;Fictional Continental Recovery at Ellington Field
WALLOPS_PEGASUS4;N 19 09 29.59 W 59 43 14.74,N 19 26 53.25 W 59 20 03.32,N 17 57 25.43 W 58 12 48.18,N 17 44 15.94 W 58 38 18.75;Fictional hazard areas for Pegasus launch at Wallops - 2018 Low
WALLOPS_PEGASUS3;N 31 26 40.03 W 67 59 31.25,N 31 52 00.81 W 67 24 44.11,N 29 46 04.9 W 65 17 11.27,N 29 18 09.24 W 65 58 55.84;Fictional hazard areas for Pegasus launch at Wallops - 2018 Low
WALLOPS_PEGASUS2;N 34 59 08.86 W 70 46 29.52,N 35 15 58.73 W 70 25 37.24,N 34 17 45.38 W 69 02 08.1,N 33 55 00.33 W 69 29 57.81;Fictional hazard areas for Pegasus launch at Wallops - 2018 Low
WALLOPS_PEGASUS1;N 37 37 27.86 W 73 48 03.01,N 37 53 44.06 W 73 33 27.78,N 37 26 37.38 W 72 49 24.08,N 37 12 05.6 W 73 12 35.5;Fictional hazard areas for Pegasus launch at Wallops - 2018 Low
SPACEPORTGA_FALCON91;N 31 02 22.7 W 81 25 18.23,N 29 12 45.79 W 77 51 32.34,N 28 34 11.69 W 76 45 33.43,N 27 19 50.57 W 74 48 50.65,N 27 18 33.47 W 74 49 50.68,N 30 53 45.37 W 81 33 10.55;Fictional Hazard Area for Falcon 9 launch from Spaceport GA
SPACEPORTGA_FALCON92;N 31 02 22.7 W 81 25 18.23,N 29 12 45.79 W 77 51 32.34,N 28 57 03.46 W 77 52 03.58,N 30 53 45.37 W 81 33 10.55;Fictional Hazard Area for Falcon 9 launch from Spaceport GA
SPACEPORTGA_FALCON93;N 27 56 19.06 W 74 24 56.78,N 26 34 40.86 W 70 26 28.59,N 24 21 18.74 W 66 55 01.21,N 24 15 24.71 W 66 57 02.19,N 25 13 59.33 W 71 12 39.71,N 26 39 21.78 W 75 14 58.56,N 27 56 19.06 W 74 24 56.78;Fictional Hazard Area for Falcon 9 launch from Spaceport GA
SPACEPORTGA_FALCON94;N 27 56 19.06 W 74 24 56.78,N 26 34 40.86 W 70 26 28.59,N 26 05 31.23 W 69 42 05.08,N 25 33 36.04 W 70 45 30.29,N 27 29 44.22 W 74 41 58.5;Fictional Hazard Area for Falcon 9 launch from Spaceport GA
PACIFIC_REENTRY;N 28 38 00 W 119 28 00,N 29 12 00 W 120 11 00,N 29 31 00 W 120 33 00,N 30 12 00 W 121 20 00,N 30 54 00 W 122 07 00,N 32 27 00 W 123 47 00,N 33 09 60 W 124 32 00,N 34 23 00 W 123 04 00,N 33 34 00 W 121 47 00,N 32 22 00 W 120 14 00,N 31 17 00 W 119 04 00,N 29 51 00 W 117 51 00,N 28 38 00 W 119 28 00;Hazard Area for Dragon reentry in Pacific
LYNX_SS2_MIDLAND_120DEG;N 32 32 02.73 W 101 44 32.49,N 31 32 33.96 W 102 42 04.14,N 29 59 16.26 W 100 25 35.92,N 31 02 49.78 W 99 27 20.75;Fictional hazard area for Lynx or SS2 at Midland with azimuth 120deg - based on HITL
LYNX_SS2_MIDLAND_0DEG;N 31 49 28.84 W 102 59 05.66,N 31 49 41.38 W 101 31 21.15,N 34 24 07.6 W 101 33 53.46,N 34 22 53.2 W 103 01 09.35;Fictional hazard area for Lynx or SS2 at Midland with azimuth 0deg - based on HITL
SS2_SPACEPORTAM_0DEG;N 32 55 48.6 W 107 41 19.84,N 32 56 01.14 W 106 13 35.32,N 35 30 27.36 W 106 16 07.63,N 35 29 12.97 W 107 43 23.52;Fictional hazard area for SS2 at Spaceport America with azimuth 0deg - based on HITL
LYNX_CECIL_180DEG;N 27 46 25.78 W 82 33 05.63,N 27 46 38.32 W 81 05 21.12,N 30 21 04.54 W 81 07 53.43,N 30 19 50.14 W 82 35 09.31;Fictional hazard area for Lynx or SS2 at Cecil Field with azimuth 180deg - based on HITL
LYNX_MOJAVE_50DEG;N 35 24 05.11 W 118 43 06.44,N 34 31 59.74 W 117 41 02.22,N 36 34 38.08 W 115 37 53.35,N 37 27 38.24 W 116 40 43.37;Fictional hazard area for Lynx at Mojave with azimuth 50deg - based on HITL
LYNX_SPOKLAHOMA_315DEG;N 36 54 41.02 W 101 32 33.3,N 37 49 55.73 W 100 24 28.73,N 35 44 11.2 W 98 24 58.22,N 34 52 16.42 W 99 28 29.46;Fictional hazard area for Lynx at Spaceport Oklahoma with azimuth 315deg - based on HITL
SS2_TITUSVILLE_50DEG;N 28 50 35.61 W 81 13 13.51,N 27 58 30.25 W 80 11 09.3,N 30 01 08.59 W 78 08 00.43,N 30 54 08.74 W 79 10 50.45;Fictional hazard area forSS2 at Titusville with azimuth 50deg - based on HITL
LYNX_SS2_FRONTRANGE_150DEG;N 40 13 39.16 W 103 57 50.62,N 39 33 55.6 W 105 18 02.77,N 37 25 25.08 W 103 22 25.12,N 38 07 30.86 W 102 03 33.12;Fictional hazard area for Lynx or SS2 at Front Range with azimuth 150deg - based on HITL
LYNX_HAWAII_200DEG;N 19 39 12.63 W 155 22 36,N 19 54 46.49 W 156 43 29.39,N 17 25 29.69 W 157 47 48.74,N 17 12 54.13 W 156 30 23.78;Fictional hazard area for Lynx at Spaceport Hawaii with azimuth 200deg - based on HITL
SS2_ELLINGTONFIELD_120DEG;N 30 03 43.58 W 94 49 41.43,N 29 04 14.81 W 95 47 13.08,N 27 30 57.11 W 93 30 44.86,N 28 34 30.63 W 92 32 29.69;Fictional hazard area for SS2 at Ellington Field with azimuth 120deg - based on HITL
SUA6_0;N 35 28 40.91 W 99 13 06.47,N 35 28 40.91 W 99 09 01.67,N 35 28 40.91 W 99 09 01.67,N 35 28 40.91 W 99 09 01.67,N 35 27 36.11 W 99 07 38.87,N 35 26 31.31 W 99 06 16.07,N 35 26 31.31 W 99 06 16.07,N 35 25 26.51 W 99 06 16.07,N 35 25 26.51 W 99 06 16.07,N 35 24 21.71 W 99 06 16.07,N 35 24 21.71 W 99 06 16.07,N 35 24 21.71 W 99 06 16.07,N 35 24 21.71 W 99 06 16.07,N 35 23 16.91 W 99 06 16.07,N 35 22 12.11 W 99 06 16.07,N 35 21 07.67 W 99 06 16.07,N 35 21 07.67 W 99 06 16.07,N 35 21 07.67 W 99 06 16.07,N 35 21 07.67 W 99 06 16.07,N 35 20 02.87 W 99 06 16.07,N 35 20 02.87 W 99 06 16.07,N 35 20 02.87 W 99 06 16.07,N 35 25 26.51 W 99 06 16.07,N 35 20 02.87 W 99 06 16.07,N 35 18 58.07 W 99 06 16.07,N 35 18 58.07 W 99 06 16.07,N 35 18 58.07 W 99 06 16.07,N 35 17 53.27 W 99 07 38.87,N 35 16 48.47 W 99 09 01.67,N 35 16 48.47 W 99 09 01.67,N 35 16 48.47 W 99 09 01.67,N 35 16 48.47 W 99 09 01.67,N 35 16 48.47 W 99 09 01.67,N 35 16 48.47 W 99 10 24.47,N 35 16 48.47 W 99 11 43.67,N 35 16 48.47 W 99 11 43.67,N 35 16 48.47 W 99 11 43.67,N 35 16 48.47 W 99 13 06.47,N 35 16 48.47 W 99 14 29.27,N 35 16 48.47 W 99 14 29.27,N 35 16 48.47 W 99 14 29.27,N 35 16 48.47 W 99 14 29.27,N 35 16 48.47 W 99 09 01.67,N 35 16 48.47 W 99 14 29.27,N 35 16 48.47 W 99 15 52.07,N 35 16 48.47 W 99 15 52.07,N 35 17 53.27 W 99 18 37.67,N 35 17 53.27 W 99 18 37.67,N 35 21 07.67 W 99 19 56.87,N 35 21 07.67 W 99 19 56.87,N 35 22 12.47 W 99 19 56.87,N 35 25 26.51 W 99 19 56.87,N 35 26 31.31 W 99 19 56.87,N 35 26 31.31 W 99 19 56.87,N 35 28 40.91 W 99 17 14.87,N 35 28 40.91 W 99 17 14.87,N 35 28 40.91 W 99 17 14.87,N 35 28 40.91 W 99 15 52.07,N 35 28 40.91 W 99 13 06.47;Stanford 4D Compact Envelopes for Continental Recovery
SUA6_1;N 35 41 38.15 W 99 25 28.07,N 35 41 38.15 W 99 22 42.47,N 35 41 38.15 W 99 22 42.47,N 35 41 38.15 W 99 22 42.47,N 35 41 38.15 W 99 22 42.47,N 35 41 38.15 W 99 22 42.47,N 35 40 33.35 W 99 19 56.87,N 35 34 04.55 W 99 10 24.47,N 35 32 59.75 W 99 09 01.67,N 35 31 55.31 W 99 07 38.87,N 35 30 50.51 W 99 06 16.07,N 35 28 40.91 W 99 04 53.27,N 35 27 36.11 W 99 04 53.27,N 35 27 36.11 W 99 04 53.27,N 35 26 31.31 W 99 04 53.27,N 35 26 31.31 W 99 04 53.27,N 35 26 31.31 W 99 04 53.27,N 35 26 31.31 W 99 04 53.27,N 35 26 31.31 W 99 04 53.27,N 35 26 31.31 W 99 04 53.27,N 35 26 31.31 W 99 04 53.27,N 35 25 26.51 W 99 04 53.27,N 35 25 26.51 W 99 04 53.27,N 35 25 26.51 W 99 04 53.27,N 35 25 26.51 W 99 04 53.27,N 35 25 26.51 W 99 04 53.27,N 35 25 26.51 W 99 04 53.27,N 35 25 26.51 W 99 04 53.27,N 35 25 26.51 W 99 04 53.27,N 35 25 26.51 W 99 04 53.27,N 35 24 21.71 W 99 04 53.27,N 35 24 21.71 W 99 04 53.27,N 35 24 21.71 W 99 04 53.27,N 35 24 21.71 W 99 04 53.27,N 35 23 16.91 W 99 04 53.27,N 35 23 16.91 W 99 04 53.27,N 35 23 16.91 W 99 04 53.27,N 35 23 16.91 W 99 04 53.27,N 35 23 16.91 W 99 04 53.27,N 35 23 16.91 W 99 04 53.27,N 35 23 16.91 W 99 04 53.27,N 35 23 16.91 W 99 04 53.27,N 35 23 16.91 W 99 04 53.27,N 35 22 12.47 W 99 04 53.27,N 35 22 12.11 W 99 04 53.27,N 35 22 12.11 W 99 04 53.27,N 35 22 12.11 W 99 04 53.27,N 35 22 12.11 W 99 04 53.27,N 35 22 12.11 W 99 04 53.27,N 35 22 12.11 W 99 04 53.27,N 35 22 12.11 W 99 04 53.27,N 35 22 12.11 W 99 04 53.27,N 35 21 07.67 W 99 04 53.27,N 35 21 07.67 W 99 04 53.27,N 35 21 07.67 W 99 04 53.27,N 35 28 40.91 W 99 04 53.27,N 35 22 12.11 W 99 04 53.27,N 35 21 07.67 W 99 04 53.27,N 35 21 07.67 W 99 04 53.27,N 35 17 53.27 W 99 06 16.07,N 35 17 53.27 W 99 06 16.07,N 35 16 48.47 W 99 07 38.87,N 35 16 48.47 W 99 07 38.87,N 35 16 48.47 W 99 07 38.87,N 35 16 48.47 W 99 07 38.87,N 35 16 48.47 W 99 07 38.87,N 35 16 48.47 W 99 07 38.87,N 35 16 48.47 W 99 09 01.67,N 35 16 48.47 W 99 09 01.67,N 35 16 48.47 W 99 09 01.67,N 35 16 48.47 W 99 09 01.67,N 35 16 48.47 W 99 09 01.67,N 35 16 48.47 W 99 09 01.67,N 35 16 48.47 W 99 10 24.47,N 35 16 48.47 W 99 10 24.47,N 35 16 48.47 W 99 10 24.47,N 35 16 48.47 W 99 10 24.47,N 35 16 48.47 W 99 10 24.47,N 35 16 48.47 W 99 10 24.47,N 35 16 48.47 W 99 10 24.47,N 35 16 48.47 W 99 10 24.47,N 35 16 48.47 W 99 11 43.67,N 35 16 48.47 W 99 11 43.67,N 35 16 48.47 W 99 11 43.67,N 35 16 48.47 W 99 13 06.47,N 35 16 48.47 W 99 13 06.47,N 35 16 48.47 W 99 13 06.47,N 35 16 48.47 W 99 13 06.47,N 35 16 48.47 W 99 13 06.47,N 35 16 48.47 W 99 13 06.47,N 35 16 48.47 W 99 13 06.47,N 35 16 48.47 W 99 14 29.27,N 35 16 48.47 W 99 14 29.27,N 35 16 48.47 W 99 14 29.27,N 35 16 48.47 W 99 14 29.27,N 35 16 48.47 W 99 14 29.27,N 35 16 48.47 W 99 14 29.27,N 35 16 48.47 W 99 14 29.27,N 35 16 48.47 W 99 14 29.27,N 35 16 48.47 W 99 14 29.27,N 35 16 48.47 W 99 15 52.07,N 35 16 48.47 W 99 15 52.07,N 35 16 48.47 W 99 15 52.07,N 35 16 48.47 W 99 15 52.07,N 35 16 48.47 W 99 15 52.07,N 35 16 48.47 W 99 17 14.87,N 35 16 48.47 W 99 17 14.87,N 35 16 48.47 W 99 17 14.87,N 35 16 48.47 W 99 18 37.67,N 35 16 48.47 W 99 18 37.67,N 35 16 48.47 W 99 18 37.67,N 35 16 48.47 W 99 07 38.87,N 35 16 48.47 W 99 17 14.87,N 35 16 48.47 W 99 18 37.67,N 35 16 48.47 W 99 18 37.67,N 35 16 48.47 W 99 18 37.67,N 35 16 48.47 W 99 18 37.67,N 35 17 53.27 W 99 21 19.67,N 35 17 53.27 W 99 21 19.67,N 35 18 58.07 W 99 22 42.47,N 35 22 12.11 W 99 24 05.27,N 35 30 50.51 W 99 26 50.87,N 35 35 09.35 W 99 28 10.07,N 35 35 09.35 W 99 28 10.07,N 35 36 14.15 W 99 28 10.07,N 35 41 38.15 W 99 28 10.07,N 35 41 38.15 W 99 28 10.07,N 35 41 38.15 W 99 28 10.07,N 35 41 38.15 W 99 28 10.07,N 35 41 38.15 W 99 28 10.07,N 35 41 38.15 W 99 28 10.07,N 35 41 38.15 W 99 25 28.07;Stanford 4D Compact Envelopes for Continental Recovery
